product_id,product_name,aisle_id,department_id,nid,name,serving_size,calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water
47779,Nonfat Vanilla Greek Yogurt,120,16,1936,"Yogurt, nonfat, vanilla, Greek",100 g,78,0.2g,0.1g,3mg,34.00 mg,15.2 mg,11.00 mcg,0.00 mcg,0.201 mg,0.386 mg,0.240 mg,0.042 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.64 mcg,0.050 mg,0.0 mg,35.00 IU,0.02 mg,0.02 mg,0.1 mcg,99.00 mg,0.018 mg,0.04 mg,10.00 mg,0.008 mg,119.00 mg,123.00 mg,9.7 mcg,0.46 mg,8.64 g,0.211 g,0.148 g,0.391 g,0.045 g,0.965 g,0.119 g,0.122 g,0,0.269 g,0.497 g,0.442 g,0.145 g,0.269 g,0.584 g,0.305 g,0.202 g,0.028 g,0.249 g,0.408 g,10.37 g,0.5 g,9.54 g,1.92 g,0.60 g,0.32 g,2.63 g,0.00 g,4.07 g,0.18 g,0.133 g,0.039 g,0.009 g,3.00 mg,0.0 g,0.55 g,0.00 mg,0.00 mg,80.26 g
4792,Panda Puffs Peanut Butter Cereal,121,14,6506,"Cereals ready-to-eat, MOTHER'S PEANUT BUTTER BUMPERS Cereal, QUAKER",100 g,407,7.3g,1.5g,0,774.00 mg,0,24.00 mcg,0.00 mcg,2.700 mg,0,0.070 mg,0.180 mg,159.00 IU,8.00 mcg,0,0,0,0,0,0.00 mcg,0.120 mg,0.0 mg,0.00 IU,3.71 mg,3.71 mg,0,23.00 mg,0,1.97 mg,74.00 mg,0,213.00 mg,296.00 mg,0,1.42 mg,7.62 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.68 g,2.5 g,29.29 g,0,0,0,0,0,0,7.33 g,1.450 g,3.110 g,2.250 g,0.00 mg,0,2.87 g,0,0,2.50 g
22363,Corn Pops Family Size Cereal,121,14,6506,"Cereals ready-to-eat, MOTHER'S PEANUT BUTTER BUMPERS Cereal, QUAKER",100 g,407,7.3g,1.5g,0,774.00 mg,0,24.00 mcg,0.00 mcg,2.700 mg,0,0.070 mg,0.180 mg,159.00 IU,8.00 mcg,0,0,0,0,0,0.00 mcg,0.120 mg,0.0 mg,0.00 IU,3.71 mg,3.71 mg,0,23.00 mg,0,1.97 mg,74.00 mg,0,213.00 mg,296.00 mg,0,1.42 mg,7.62 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.68 g,2.5 g,29.29 g,0,0,0,0,0,0,7.33 g,1.450 g,3.110 g,2.250 g,0.00 mg,0,2.87 g,0,0,2.50 g
27218,Complete Children's Sour Gummies Multivitamin Supplement,47,11,6506,"Cereals ready-to-eat, MOTHER'S PEANUT BUTTER BUMPERS Cereal, QUAKER",100 g,407,7.3g,1.5g,0,774.00 mg,0,24.00 mcg,0.00 mcg,2.700 mg,0,0.070 mg,0.180 mg,159.00 IU,8.00 mcg,0,0,0,0,0,0.00 mcg,0.120 mg,0.0 mg,0.00 IU,3.71 mg,3.71 mg,0,23.00 mg,0,1.97 mg,74.00 mg,0,213.00 mg,296.00 mg,0,1.42 mg,7.62 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.68 g,2.5 g,29.29 g,0,0,0,0,0,0,7.33 g,1.450 g,3.110 g,2.250 g,0.00 mg,0,2.87 g,0,0,2.50 g
43195,Cheerios Family Size Cereal,121,14,6506,"Cereals ready-to-eat, MOTHER'S PEANUT BUTTER BUMPERS Cereal, QUAKER",100 g,407,7.3g,1.5g,0,774.00 mg,0,24.00 mcg,0.00 mcg,2.700 mg,0,0.070 mg,0.180 mg,159.00 IU,8.00 mcg,0,0,0,0,0,0.00 mcg,0.120 mg,0.0 mg,0.00 IU,3.71 mg,3.71 mg,0,23.00 mg,0,1.97 mg,74.00 mg,0,213.00 mg,296.00 mg,0,1.42 mg,7.62 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.68 g,2.5 g,29.29 g,0,0,0,0,0,0,7.33 g,1.450 g,3.110 g,2.250 g,0.00 mg,0,2.87 g,0,0,2.50 g
4793,Wild Berry Smoothie,120,16,3569,"Fruit juice smoothie, strawberry banana, ODWALLA",100 g,48,0.3g,0.1g,0,2.00 mg,3.8 mg,30.00 mcg,0.00 mcg,0.285 mg,0.210 mg,0.050 mg,0.050 mg,222.00 IU,11.00 mcg,7.00 mcg,45.00 mcg,169.00 mcg,48.00 mcg,0,0.00 mcg,0.065 mg,38.4 mg,0.00 IU,8.93 mg,8.93 mg,0.9 mcg,10.00 mg,0.040 mg,0.20 mg,14.00 mg,0.180 mg,18.00 mg,201.00 mg,0.2 mcg,0.08 mg,0.50 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05 g,0.6 g,9.90 g,3.84 g,0.00 g,2.57 g,0.00 g,0.00 g,3.48 g,0.32 g,0.120 g,0.026 g,0.049 g,0.00 mg,0.0 g,0.39 g,0.00 mg,0.00 mg,87.74 g
35628,Organic Strawberry Smoothie,120,16,3569,"Fruit juice smoothie, strawberry banana, ODWALLA",100 g,48,0.3g,0.1g,0,2.00 mg,3.8 mg,30.00 mcg,0.00 mcg,0.285 mg,0.210 mg,0.050 mg,0.050 mg,222.00 IU,11.00 mcg,7.00 mcg,45.00 mcg,169.00 mcg,48.00 mcg,0,0.00 mcg,0.065 mg,38.4 mg,0.00 IU,8.93 mg,8.93 mg,0.9 mcg,10.00 mg,0.040 mg,0.20 mg,14.00 mg,0.180 mg,18.00 mg,201.00 mg,0.2 mcg,0.08 mg,0.50 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05 g,0.6 g,9.90 g,3.84 g,0.00 g,2.57 g,0.00 g,0.00 g,3.48 g,0.32 g,0.120 g,0.026 g,0.049 g,0.00 mg,0.0 g,0.39 g,0.00 mg,0.00 mg,87.74 g
4796,Baby Portabella Mushrooms,83,4,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
14585,Portabella Mushrooms,123,4,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
16995,Sliced Soppressata Salame,96,20,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
20535,Organic Portabella Mushrooms,123,4,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
32710,Portabella Mushroom,83,4,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
36087,Sliced Sopressata,96,20,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
38234,Texas Fresh Portabella Mushrooms,83,4,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
41156,Dried Morella Cherries,117,19,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
43320,Garlic & Wine Sopressata Salami,96,20,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
45073,Sliced Portabella Mushrooms,83,4,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
46731,Sliced Portabella,123,4,687,"Mushrooms, raw, portabella",100 g,22,0.4g,0.1g,0,9.00 mg,21.2 mg,28.00 mcg,0.00 mcg,4.494 mg,1.140 mg,0.130 mg,0.059 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.05 mcg,0.148 mg,0.0 mg,10.00 IU,0.02 mg,0.02 mg,0.0 mcg,3.00 mg,0.286 mg,0.31 mg,0,0.069 mg,108.00 mg,364.00 mg,18.6 mcg,0.53 mg,2.11 g,0.168 g,0.082 g,0.221 g,0.010 g,0.319 g,0.096 g,0.058 g,0,0.082 g,0.130 g,0.122 g,0.029 g,0.076 g,0.076 g,0.092 g,0.101 g,0.035 g,0.014 g,0.076 g,3.87 g,1.3 g,2.50 g,0.49 g,0.00 g,2.01 g,0.00 g,0.00 g,0.00 g,0.35 g,0.060 g,0.020 g,0.117 g,0.00 mg,0.0 g,0.85 g,0.00 mg,0.00 mg,92.82 g
4814,"Salad Kit, Light Caesar",123,4,1760,"Salad dressing, fat-free, caesar",100 g,131,0.2g,0.1g,1mg,1265.00 mg,2.4 mg,2.00 mcg,0.00 mcg,0.029 mg,0.027 mg,0.009 mg,0.031 mg,4.00 IU,1.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.04 mcg,0.040 mg,0.1 mg,0.00 IU,0.02 mg,0.02 mg,0.0 mcg,33.00 mg,0.019 mg,0.29 mg,4.00 mg,0.040 mg,30.00 mg,48.00 mg,2.2 mcg,0.30 mg,1.47 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.73 g,0.2 g,8.82 g,0,0,0,0,0,0,0.23 g,0.096 g,0.045 g,0.010 g,1.00 mg,0.0 g,3.48 g,0.00 mg,0.00 mg,64.10 g
48327,Organic Kale Caesar Salad Kit,123,4,1760,"Salad dressing, fat-free, caesar",100 g,131,0.2g,0.1g,1mg,1265.00 mg,2.4 mg,2.00 mcg,0.00 mcg,0.029 mg,0.027 mg,0.009 mg,0.031 mg,4.00 IU,1.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.04 mcg,0.040 mg,0.1 mg,0.00 IU,0.02 mg,0.02 mg,0.0 mcg,33.00 mg,0.019 mg,0.29 mg,4.00 mg,0.040 mg,30.00 mg,48.00 mg,2.2 mcg,0.30 mg,1.47 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.73 g,0.2 g,8.82 g,0,0,0,0,0,0,0.23 g,0.096 g,0.045 g,0.010 g,1.00 mg,0.0 g,3.48 g,0.00 mg,0.00 mg,64.10 g
4825,Paleo Granola Cranberry Lemon,57,14,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
13122,Cranberry Walnut Granola,57,14,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
15307,Organic Life Vitamins Raspberry Cranberry Flavor Liquid,47,11,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
17804,"Pure, All-Natural Clam Juice",95,15,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
23706,Cranberry Almond Granola Clusters,57,14,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
24846,Sweet & Fruity Cranberry Granola,57,14,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
25153,Cranberry Nut Goodness Granola,57,14,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
26288,Coconut Cranberry Almond Cereal,121,14,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
31096,Gluten Free Nutty Cranberry Maple Granola,57,14,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
31212,Organic Cranberry Almond Granola Clusters,57,14,1808,"Babyfood, apple-cranberry juice",100 g,46,0g,,0,5.00 mg,3.4 mg,0.00 mcg,0.00 mcg,0.070 mg,0,0.020 mg,0.000 mg,28.00 IU,1.00 mcg,0.00 mcg,17.00 mcg,0.00 mcg,49.00 mcg,0,0.00 mcg,0.030 mg,27.9 mg,0.00 IU,0.56 mg,0.56 mg,2.4 mcg,6.00 mg,0.010 mg,0.22 mg,3.00 mg,0.160 mg,7.00 mg,97.00 mg,0.1 mcg,0.05 mg,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49 g,0.0 g,6.88 g,0,0,0,0,0,0,0.02 g,0.007 g,0.001 g,0.012 g,0.00 mg,0.0 g,0.19 g,0.00 mg,0.00 mg,88.30 g
