2539329;1;train;Organic Unsweetened Vanilla Almond Milk;14084;Organic Unsweetened Vanilla Almond Milk;1.0
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;22935;Organic Yellow Onion;0.08333333333333333
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;5876;Organic Lemon;0.08333333333333333
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;26209;Limes;0.08333333333333333
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;21616;Organic Baby Arugula;0.08333333333333333
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;34243;Organic Baby Broccoli;0.08333333333333333
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;13629;Organic Snipped Green Beans;0.08333333333333333
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;46906;Grape White/Green Seedless;0.08333333333333333
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;44661;Bicolor Sweet Corn;0.08333333333333333
3125222;86;train_y;Organic Baby Arugula, Bicolor Sweet Corn, Organic Baby Broccoli, Organic Bunch Beets, Limes, Organic Yellow Onion, Organic Lemon, Organic Snipped Green Beans, Organic Red Onion, Organic Hass Avocado, Dried Sweetened Cranberries, Grape White/Green Seedless;248;Dried Sweetened Cranberries;0.08333333333333333
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;21903;Organic Baby Spinach;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;47209;Organic Hass Avocado;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;8518;Organic Red Onion;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;35951;Organic Unsweetened Almond Milk;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;31915;Organic Red Delicious Apple;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;43122;Organic Bartlett Pear;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;26604;Organic Blackberries;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;26209;Limes;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;34358;Garlic;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;41065;Organic Yellow Squash;0.09090909090909091
1619617;86;train;Organic Yellow Squash, Organic Baby Spinach, Limes, Organic Red Delicious Apple, Organic Hass Avocado, Organic Greek Fat Free Plain Yogurt, Organic Unsweetened Almond Milk, Organic Blackberries, Organic Red Onion, Organic Bartlett Pear, Garlic;32230;Organic Greek Fat Free Plain Yogurt;0.09090909090909091
1738766;86;train_y;Sliced Baby Bella Mushrooms, Traditional Plain Greek Yogurt, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Braeburn Apple, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Yellow Onion;47209;Organic Hass Avocado;0.14285714285714285
1738766;86;train_y;Sliced Baby Bella Mushrooms, Traditional Plain Greek Yogurt, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Braeburn Apple, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Yellow Onion;35951;Organic Unsweetened Almond Milk;0.14285714285714285
1738766;86;train_y;Sliced Baby Bella Mushrooms, Traditional Plain Greek Yogurt, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Braeburn Apple, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Yellow Onion;22935;Organic Yellow Onion;0.14285714285714285
1738766;86;train_y;Sliced Baby Bella Mushrooms, Traditional Plain Greek Yogurt, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Braeburn Apple, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Yellow Onion;6740;Organic Braeburn Apple;0.14285714285714285
1738766;86;train_y;Sliced Baby Bella Mushrooms, Traditional Plain Greek Yogurt, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Braeburn Apple, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Yellow Onion;43014;Sliced Baby Bella Mushrooms;0.14285714285714285
1738766;86;train_y;Sliced Baby Bella Mushrooms, Traditional Plain Greek Yogurt, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Braeburn Apple, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Yellow Onion;18027;Ezekiel 4:9 Bread Organic Sprouted Whole Grain;0.14285714285714285
1738766;86;train_y;Sliced Baby Bella Mushrooms, Traditional Plain Greek Yogurt, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Braeburn Apple, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Yellow Onion;7156;Traditional Plain Greek Yogurt;0.14285714285714285
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;13176;Bag of Organic Bananas;0.1111111111111111
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;35951;Organic Unsweetened Almond Milk;0.1111111111111111
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;45007;Organic Zucchini;0.1111111111111111
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;45200;Organic Cauliflower;0.1111111111111111
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;37687;Organic Spring Mix;0.1111111111111111
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;18090;Organic Large White Flesh Peach;0.1111111111111111
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;38453;Reduced Fat Chocolate Milk;0.1111111111111111
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;7156;Traditional Plain Greek Yogurt;0.1111111111111111
3327421;86;train;Organic Baby Bella Mushrooms, Organic Spring Mix, Traditional Plain Greek Yogurt, Organic Cauliflower, Organic Zucchini, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Reduced Fat Chocolate Milk, Organic Large White Flesh Peach;45063;Organic Baby Bella Mushrooms;0.1111111111111111
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;17794;Carrots;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;13176;Bag of Organic Bananas;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;47209;Organic Hass Avocado;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;8518;Organic Red Onion;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;35951;Organic Unsweetened Almond Milk;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;37646;Organic Gala Apples;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;30391;Organic Cucumber;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;8193;Russet Potato;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;18027;Ezekiel 4:9 Bread Organic Sprouted Whole Grain;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;35168;Ezekiel 4:9 Sprouted Grain Tortillas;0.09090909090909091
3273951;86;train_y;Bag of Organic Bananas, Organic Unsweetened Almond Milk, Ezekiel 4:9 Sprouted Grain Tortillas, Russet Potato, Carrots, Organic Red Onion, Organic Cucumber, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Organic Hass Avocado, Organic Gala Apples, Organic Bagged Valencia Oranges;14704;Organic Bagged Valencia Oranges;0.09090909090909091
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;27966;Organic Raspberries;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;38693;Meyer Lemon;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;35163;Red Leaf Lettuce;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;8518;Organic Red Onion;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;35951;Organic Unsweetened Almond Milk;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;28204;Organic Fuji Apple;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;27344;Uncured Genoa Salami;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;26604;Organic Blackberries;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;21616;Organic Baby Arugula;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;15937;Shallot;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;36695;Organic Hothouse Cucumbers;0.08333333333333333
1010713;86;train;Organic Fuji Apple, Organic Unsweetened Almond Milk, Meyer Lemon, Organic Red Onion, Organic Hothouse Cucumbers, Red Leaf Lettuce, Organic Baby Bella Mushrooms, Shallot, Organic Baby Arugula, Uncured Genoa Salami, Organic Blackberries, Organic Raspberries;45063;Organic Baby Bella Mushrooms;0.08333333333333333
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;17794;Carrots;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;21903;Organic Baby Spinach;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;47209;Organic Hass Avocado;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;8518;Organic Red Onion;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;35951;Organic Unsweetened Almond Milk;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;5876;Organic Lemon;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;24964;Organic Garlic;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;26209;Limes;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;2846;Organic Green Onions;0.1
1007570;86;train;Organic Garlic, Organic Lemon, Organic Green Onions, Limes, Organic Baby Spinach, Lactose Free Blueberry Pomegranate Acai Kefir, Carrots, Organic Hass Avocado, Organic Unsweetened Almond Milk, Organic Red Onion;22947;Lactose Free Blueberry Pomegranate Acai Kefir;0.1
1048460;86;train;Bunny-Luv Fresh Organic Carrots, Organic Grape Tomatoes, Organic Whole Grassmilk Milk, Bag of Organic Bananas, Organic Blackberries, Organic Cripps Pink Apples, Traditional Plain Greek Yogurt, Organic Green Onions;13176;Bag of Organic Bananas;0.125
1048460;86;train;Bunny-Luv Fresh Organic Carrots, Organic Grape Tomatoes, Organic Whole Grassmilk Milk, Bag of Organic Bananas, Organic Blackberries, Organic Cripps Pink Apples, Traditional Plain Greek Yogurt, Organic Green Onions;40706;Organic Grape Tomatoes;0.125
1048460;86;train;Bunny-Luv Fresh Organic Carrots, Organic Grape Tomatoes, Organic Whole Grassmilk Milk, Bag of Organic Bananas, Organic Blackberries, Organic Cripps Pink Apples, Traditional Plain Greek Yogurt, Organic Green Onions;26604;Organic Blackberries;0.125
1048460;86;train;Bunny-Luv Fresh Organic Carrots, Organic Grape Tomatoes, Organic Whole Grassmilk Milk, Bag of Organic Bananas, Organic Blackberries, Organic Cripps Pink Apples, Traditional Plain Greek Yogurt, Organic Green Onions;40723;Organic Cripps Pink Apples;0.125
1048460;86;train;Bunny-Luv Fresh Organic Carrots, Organic Grape Tomatoes, Organic Whole Grassmilk Milk, Bag of Organic Bananas, Organic Blackberries, Organic Cripps Pink Apples, Traditional Plain Greek Yogurt, Organic Green Onions;2846;Organic Green Onions;0.125
1048460;86;train;Bunny-Luv Fresh Organic Carrots, Organic Grape Tomatoes, Organic Whole Grassmilk Milk, Bag of Organic Bananas, Organic Blackberries, Organic Cripps Pink Apples, Traditional Plain Greek Yogurt, Organic Green Onions;22849;Bunny-Luv Fresh Organic Carrots;0.125
1048460;86;train;Bunny-Luv Fresh Organic Carrots, Organic Grape Tomatoes, Organic Whole Grassmilk Milk, Bag of Organic Bananas, Organic Blackberries, Organic Cripps Pink Apples, Traditional Plain Greek Yogurt, Organic Green Onions;329;Organic Whole Grassmilk Milk;0.125
1048460;86;train;Bunny-Luv Fresh Organic Carrots, Organic Grape Tomatoes, Organic Whole Grassmilk Milk, Bag of Organic Bananas, Organic Blackberries, Organic Cripps Pink Apples, Traditional Plain Greek Yogurt, Organic Green Onions;7156;Traditional Plain Greek Yogurt;0.125
3088266;86;train;Organic Hass Avocado, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Green Bell Pepper, Limes, Organic Broccoli, Bok Choy, Lacinato Kale Og;47209;Organic Hass Avocado;0.14285714285714285
3088266;86;train;Organic Hass Avocado, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Green Bell Pepper, Limes, Organic Broccoli, Bok Choy, Lacinato Kale Og;21938;Green Bell Pepper;0.14285714285714285
3088266;86;train;Organic Hass Avocado, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Green Bell Pepper, Limes, Organic Broccoli, Bok Choy, Lacinato Kale Og;26209;Limes;0.14285714285714285
3088266;86;train;Organic Hass Avocado, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Green Bell Pepper, Limes, Organic Broccoli, Bok Choy, Lacinato Kale Og;9839;Organic Broccoli;0.14285714285714285
3088266;86;train;Organic Hass Avocado, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Green Bell Pepper, Limes, Organic Broccoli, Bok Choy, Lacinato Kale Og;16249;Lacinato Kale Og;0.14285714285714285
3088266;86;train;Organic Hass Avocado, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Green Bell Pepper, Limes, Organic Broccoli, Bok Choy, Lacinato Kale Og;5991;Bok Choy;0.14285714285714285
3088266;86;train;Organic Hass Avocado, Ezekiel 4:9 Bread Organic Sprouted Whole Grain, Green Bell Pepper, Limes, Organic Broccoli, Bok Choy, Lacinato Kale Og;18027;Ezekiel 4:9 Bread Organic Sprouted Whole Grain;0.14285714285714285
2677797;86;train;Organic Hass Avocado, Meyer Lemon, Organic Garlic, Organic Red Onion, Bag of Organic Bananas, Organic Roma Tomato;13176;Bag of Organic Bananas;0.16666666666666666
2677797;86;train;Organic Hass Avocado, Meyer Lemon, Organic Garlic, Organic Red Onion, Bag of Organic Bananas, Organic Roma Tomato;47209;Organic Hass Avocado;0.16666666666666666
2677797;86;train;Organic Hass Avocado, Meyer Lemon, Organic Garlic, Organic Red Onion, Bag of Organic Bananas, Organic Roma Tomato;38693;Meyer Lemon;0.16666666666666666
2677797;86;train;Organic Hass Avocado, Meyer Lemon, Organic Garlic, Organic Red Onion, Bag of Organic Bananas, Organic Roma Tomato;8518;Organic Red Onion;0.16666666666666666
2677797;86;train;Organic Hass Avocado, Meyer Lemon, Organic Garlic, Organic Red Onion, Bag of Organic Bananas, Organic Roma Tomato;24964;Organic Garlic;0.16666666666666666
2677797;86;train;Organic Hass Avocado, Meyer Lemon, Organic Garlic, Organic Red Onion, Bag of Organic Bananas, Organic Roma Tomato;26369;Organic Roma Tomato;0.16666666666666666
356022;86;train;Lacinato Kale Og, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Organic Spinach Bunch, Organic Roma Tomato, Meyer Lemon, Carrots;17794;Carrots;0.14285714285714285
356022;86;train;Lacinato Kale Og, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Organic Spinach Bunch, Organic Roma Tomato, Meyer Lemon, Carrots;13176;Bag of Organic Bananas;0.14285714285714285
356022;86;train;Lacinato Kale Og, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Organic Spinach Bunch, Organic Roma Tomato, Meyer Lemon, Carrots;38693;Meyer Lemon;0.14285714285714285
356022;86;train;Lacinato Kale Og, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Organic Spinach Bunch, Organic Roma Tomato, Meyer Lemon, Carrots;35951;Organic Unsweetened Almond Milk;0.14285714285714285
356022;86;train;Lacinato Kale Og, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Organic Spinach Bunch, Organic Roma Tomato, Meyer Lemon, Carrots;18234;Organic Spinach Bunch;0.14285714285714285
356022;86;train;Lacinato Kale Og, Bag of Organic Bananas, Organic Unsweetened Almond Milk, Organic Spinach Bunch, Organic Roma Tomato, Meyer Lemon, Carrots;26369;Organic Roma Tomato;0.14285714285714285
